exposure_id,exposure_ts,group,device,converted,revenue
2784,2024-08-10 06:23:30,treatment,Mobile,1,58.21
2785,2024-09-07 01:08:50,treatment,Mobile,0,0.0
2786,2024-08-11 00:54:22,control,Desktop,0,0.0
2787,2024-12-30 09:22:01,control,Desktop,0,0.0
2788,2024-12-05 02:46:50,control,Mobile,0,0.0
2789,2025-04-19 12:44:50,treatment,Mobile,0,0.0
2790,2024-10-24 13:27:57,treatment,Desktop,0,0.0
2791,2025-09-16 05:02:32,treatment,Desktop,0,0.0
2792,2025-06-12 10:13:31,treatment,Mobile,0,0.0
2793,2025-07-29 01:48:33,treatment,Tablet,0,0.0
2794,2025-08-09 23:10:43,control,Desktop,0,0.0
2795,2024-04-16 09:33:36,control,Desktop,0,0.0
2796,2024-08-09 09:47:52,control,Mobile,0,0.0
2797,2024-06-25 18:16:34,control,Desktop,1,110.82
2798,2024-10-26 12:34:04,control,Mobile,0,0.0
2799,2024-04-06 22:50:03,control,Mobile,0,0.0
2800,2024-08-03 10:22:08,treatment,Mobile,0,0.0
2801,2025-08-23 03:05:27,treatment,Desktop,0,0.0
2802,2025-04-18 13:06:59,control,Desktop,0,0.0
2803,2025-03-04 09:33:14,treatment,Desktop,1,103.2
2804,2024-03-27 12:06:24,treatment,Desktop,0,0.0
2805,2025-03-22 03:34:20,treatment,Desktop,0,0.0
2806,2025-03-19 15:02:44,control,Desktop,0,0.0
2807,2024-05-31 02:56:30,control,Desktop,0,0.0
2808,2024-04-02 02:35:29,control,Mobile,0,0.0
2809,2024-10-02 15:25:12,treatment,Desktop,0,0.0
2810,2024-07-06 02:21:22,control,Mobile,0,0.0
2811,2024-08-10 06:14:08,treatment,Mobile,0,0.0
2812,2024-08-18 05:08:47,treatment,Desktop,0,0.0
2813,2024-11-09 01:56:14,control,Desktop,0,0.0
2814,2025-04-09 12:07:50,treatment,Desktop,0,0.0
2815,2025-08-05 12:30:07,treatment,Desktop,0,0.0
2816,2025-06-22 13:20:49,control,Desktop,0,0.0
2817,2025-02-24 23:36:48,control,Tablet,0,0.0
2818,2025-04-20 06:51:53,treatment,Desktop,0,0.0
2819,2024-09-04 16:08:33,treatment,Desktop,0,0.0
2820,2024-06-22 13:18:50,treatment,Desktop,0,0.0
2821,2025-03-22 22:06:46,control,Desktop,0,0.0
2822,2025-08-18 07:41:27,treatment,Desktop,0,0.0
2823,2024-06-14 06:07:37,control,Desktop,0,0.0
2824,2025-03-29 07:53:11,control,Desktop,0,0.0
2825,2024-12-28 01:41:17,control,Desktop,0,0.0
2826,2024-04-10 21:26:55,treatment,Desktop,0,0.0
2827,2025-09-15 10:23:21,treatment,Mobile,0,0.0
2828,2024-09-30 04:49:22,treatment,Desktop,0,0.0
2829,2025-04-03 19:31:31,treatment,Mobile,0,0.0
2830,2024-09-22 23:43:31,treatment,Desktop,0,0.0
2831,2024-10-20 05:15:09,control,Desktop,0,0.0
2832,2024-07-30 09:39:56,treatment,Mobile,0,0.0
2833,2025-05-06 01:39:39,treatment,Mobile,0,0.0
2834,2024-12-08 18:18:44,control,Desktop,0,0.0
2835,2024-11-20 05:16:35,control,Tablet,0,0.0
2836,2025-03-16 07:02:23,control,Mobile,0,0.0
2837,2024-07-17 13:25:54,treatment,Desktop,0,0.0
2838,2024-05-26 10:18:13,control,Desktop,0,0.0
2839,2024-10-01 02:08:41,control,Desktop,0,0.0
2840,2024-07-26 18:07:22,treatment,Desktop,0,0.0
2841,2025-01-25 01:34:26,treatment,Desktop,0,0.0
2842,2025-03-19 23:58:03,treatment,Mobile,0,0.0
2843,2024-11-27 06:35:56,control,Desktop,0,0.0
2844,2024-12-04 01:48:23,control,Desktop,0,0.0
2845,2025-05-13 20:37:42,treatment,Mobile,0,0.0
2846,2025-06-23 11:49:41,treatment,Mobile,1,40.49
2847,2025-01-28 06:37:38,control,Mobile,0,0.0
2848,2024-08-18 00:01:30,control,Desktop,1,49.31
2849,2025-02-18 15:50:03,treatment,Mobile,0,0.0
2850,2025-04-02 08:00:13,treatment,Desktop,1,31.18
2851,2024-05-28 04:31:48,control,Desktop,0,0.0
2852,2025-02-02 03:56:00,control,Mobile,0,0.0
2853,2024-07-02 23:52:42,control,Desktop,0,0.0
2854,2024-04-03 00:01:41,treatment,Mobile,0,0.0
2855,2024-05-06 08:09:50,treatment,Desktop,0,0.0
2856,2024-06-23 01:37:17,treatment,Mobile,0,0.0
2857,2025-03-27 19:33:40,treatment,Desktop,0,0.0
2858,2024-08-10 21:48:39,treatment,Desktop,0,0.0
2859,2024-05-26 03:28:40,treatment,Mobile,0,0.0
2860,2025-06-26 09:14:58,treatment,Tablet,0,0.0
2861,2025-03-20 23:48:48,treatment,Desktop,0,0.0
2862,2025-03-17 11:41:42,control,Mobile,0,0.0
2863,2024-12-12 02:44:34,treatment,Desktop,0,0.0
2864,2024-08-10 19:44:05,control,Desktop,0,0.0
2865,2024-12-02 03:35:21,treatment,Desktop,0,0.0
2866,2024-12-27 11:31:11,control,Mobile,0,0.0
2867,2024-05-29 06:44:49,treatment,Desktop,0,0.0
2868,2025-07-29 14:29:03,control,Mobile,0,0.0
2869,2025-03-15 18:18:51,treatment,Desktop,0,0.0
2870,2025-05-05 15:50:32,control,Mobile,0,0.0
2871,2025-01-08 13:24:31,control,Desktop,1,103.41
2872,2024-05-25 04:17:00,control,Desktop,0,0.0
2873,2024-04-11 09:15:29,treatment,Desktop,0,0.0
2874,2024-05-25 13:56:50,treatment,Mobile,0,0.0
2875,2024-08-20 20:29:46,treatment,Tablet,0,0.0
2876,2025-05-17 18:37:35,treatment,Mobile,0,0.0
2877,2024-05-01 22:16:47,control,Mobile,0,0.0
2878,2025-02-27 09:15:25,treatment,Desktop,0,0.0
2879,2025-08-28 12:32:31,control,Desktop,1,63.1
2880,2025-02-04 06:26:14,treatment,Desktop,0,0.0
2881,2024-10-24 10:03:32,treatment,Mobile,0,0.0
2882,2024-09-15 15:02:15,treatment,Desktop,1,52.41
2883,2025-07-11 06:28:34,treatment,Mobile,0,0.0
2884,2024-12-05 08:22:54,treatment,Mobile,0,0.0
2885,2024-04-03 18:16:12,treatment,Mobile,0,0.0
2886,2025-03-05 03:54:02,treatment,Desktop,0,0.0
2887,2024-08-04 01:16:46,treatment,Desktop,0,0.0
2888,2025-08-20 04:18:45,treatment,Desktop,0,0.0
2889,2025-06-03 23:52:12,control,Mobile,0,0.0
2890,2025-05-10 08:18:20,control,Desktop,0,0.0
2891,2025-03-10 16:33:17,treatment,Mobile,0,0.0
2892,2025-06-22 08:00:50,control,Desktop,0,0.0
2893,2025-02-10 15:29:11,treatment,Desktop,0,0.0
2894,2024-10-31 12:02:59,control,Mobile,0,0.0
2895,2025-01-10 11:48:25,treatment,Tablet,0,0.0
2896,2024-06-28 22:05:42,control,Desktop,0,0.0
2897,2024-06-18 22:20:39,control,Desktop,0,0.0
2898,2025-01-30 13:21:13,control,Mobile,0,0.0
2899,2025-02-12 19:26:24,treatment,Mobile,0,0.0
2900,2025-01-01 02:04:00,treatment,Desktop,0,0.0
2901,2025-05-12 14:40:33,treatment,Desktop,0,0.0
2902,2025-03-20 07:58:57,treatment,Desktop,0,0.0
2903,2024-08-09 23:12:01,treatment,Desktop,0,0.0
2904,2024-12-09 11:14:01,control,Desktop,0,0.0
2905,2024-06-09 08:52:30,control,Mobile,0,0.0
2906,2025-02-06 16:25:51,treatment,Tablet,0,0.0
2907,2024-07-10 15:10:12,control,Mobile,0,0.0
2908,2025-02-05 12:07:23,control,Mobile,0,0.0
2909,2024-08-01 07:01:05,treatment,Mobile,0,0.0
2910,2025-01-06 14:48:58,treatment,Mobile,1,101.43
2911,2024-08-21 22:22:09,treatment,Desktop,0,0.0
2912,2024-09-26 21:09:39,control,Desktop,0,0.0
2913,2024-11-07 13:34:43,control,Desktop,0,0.0
2914,2025-03-18 05:00:38,control,Desktop,0,0.0
2915,2024-08-09 09:14:34,treatment,Tablet,0,0.0
2916,2024-12-07 07:07:10,control,Mobile,0,0.0
2917,2024-05-18 05:57:15,control,Desktop,1,11.24
2918,2024-05-18 15:42:36,treatment,Mobile,0,0.0
2919,2025-05-16 08:46:14,treatment,Mobile,0,0.0
2920,2024-05-10 10:29:48,control,Desktop,0,0.0
2921,2024-04-24 23:54:37,treatment,Mobile,0,0.0
2922,2024-06-29 08:35:14,treatment,Desktop,0,0.0
2923,2025-06-18 08:28:43,treatment,Mobile,0,0.0
2924,2025-01-03 15:23:36,control,Mobile,0,0.0
2925,2024-09-29 19:07:42,treatment,Desktop,0,0.0
2926,2024-12-06 08:07:28,control,Desktop,0,0.0
2927,2025-04-10 19:39:29,control,Desktop,0,0.0
2928,2025-09-11 07:30:34,treatment,Desktop,0,0.0
2929,2025-06-09 08:35:49,treatment,Mobile,0,0.0
2930,2024-07-17 23:22:00,control,Mobile,0,0.0
2931,2025-01-07 01:09:57,control,Desktop,0,0.0
2932,2024-07-25 22:58:17,treatment,Desktop,0,0.0
2933,2025-03-01 15:37:42,treatment,Desktop,0,0.0
2934,2025-09-15 21:16:38,control,Mobile,0,0.0
2935,2024-10-10 20:31:37,treatment,Mobile,0,0.0
2936,2025-06-21 00:12:07,control,Mobile,0,0.0
2937,2025-04-24 00:50:01,control,Desktop,0,0.0
2938,2024-08-04 08:40:29,treatment,Desktop,0,0.0
2939,2025-04-18 05:05:35,control,Mobile,0,0.0
2940,2025-04-05 21:38:13,treatment,Desktop,0,0.0
2941,2025-01-14 01:20:03,treatment,Desktop,1,50.31
2942,2024-06-25 21:20:44,treatment,Mobile,0,0.0
2943,2025-06-10 06:32:03,treatment,Desktop,0,0.0
2944,2025-05-06 02:16:25,control,Mobile,0,0.0
2945,2024-04-19 12:11:30,control,Desktop,0,0.0
2946,2025-04-23 02:55:45,control,Tablet,0,0.0
2947,2024-05-07 11:26:45,control,Tablet,0,0.0
2948,2024-08-13 21:29:19,control,Desktop,0,0.0
2949,2025-03-14 05:41:14,control,Desktop,0,0.0
2950,2024-06-03 23:03:31,treatment,Desktop,0,0.0
2951,2024-07-05 22:53:28,control,Mobile,0,0.0
2952,2024-09-30 11:22:56,control,Desktop,0,0.0
2953,2025-05-16 01:10:06,treatment,Desktop,0,0.0
2954,2025-07-30 08:51:31,control,Desktop,0,0.0
2955,2024-05-28 18:25:53,treatment,Desktop,0,0.0
2956,2024-09-07 23:46:39,control,Desktop,0,0.0
2957,2025-06-19 19:55:35,treatment,Desktop,0,0.0
2958,2025-03-03 19:26:29,control,Mobile,0,0.0
2959,2025-07-31 04:00:02,control,Mobile,0,0.0
2960,2024-10-06 12:55:07,treatment,Tablet,0,0.0
2961,2024-08-09 02:47:33,treatment,Desktop,0,0.0
2962,2025-08-08 04:53:03,treatment,Desktop,0,0.0
2963,2025-09-02 11:54:03,control,Desktop,0,0.0
2964,2024-06-19 13:57:08,treatment,Mobile,0,0.0
2965,2024-11-27 22:27:35,control,Desktop,0,0.0
2966,2024-08-10 20:59:00,treatment,Desktop,1,68.31
2967,2025-09-09 13:50:33,treatment,Desktop,0,0.0
2968,2024-06-17 10:31:58,control,Desktop,0,0.0
2969,2024-11-17 04:46:01,control,Desktop,0,0.0
2970,2024-11-13 01:33:00,treatment,Desktop,0,0.0
2971,2024-07-23 01:54:32,control,Desktop,0,0.0
2972,2024-08-05 10:09:38,control,Mobile,0,0.0
2973,2025-04-30 03:37:46,control,Desktop,0,0.0
2974,2024-10-20 05:39:59,treatment,Mobile,0,0.0
2975,2024-11-15 19:51:07,treatment,Desktop,0,0.0
2976,2024-12-24 21:47:59,treatment,Desktop,0,0.0
2977,2025-02-18 08:07:39,treatment,Desktop,0,0.0
2978,2025-02-01 20:37:04,treatment,Desktop,1,64.65
2979,2024-10-23 23:35:41,control,Tablet,1,132.05
2980,2025-01-09 02:04:55,treatment,Desktop,1,67.59
2981,2025-07-17 16:04:30,control,Mobile,0,0.0
2982,2024-09-29 20:25:02,treatment,Desktop,0,0.0
2983,2025-06-28 13:12:27,treatment,Tablet,0,0.0
2984,2025-01-21 23:18:05,control,Mobile,0,0.0
2985,2025-07-09 05:47:52,treatment,Desktop,0,0.0
2986,2025-08-03 19:32:33,control,Desktop,0,0.0
2987,2024-10-31 18:31:50,treatment,Desktop,0,0.0
2988,2024-05-21 11:15:01,control,Mobile,0,0.0
2989,2024-07-19 20:01:26,treatment,Mobile,0,0.0
2990,2025-02-28 09:46:51,control,Desktop,0,0.0
2991,2024-11-06 08:27:03,treatment,Desktop,0,0.0
2992,2024-05-16 19:41:04,control,Mobile,0,0.0
2993,2024-12-30 13:48:28,treatment,Tablet,0,0.0
2994,2024-09-07 20:24:04,treatment,Mobile,0,0.0
2995,2024-12-31 07:58:05,treatment,Desktop,0,0.0
2996,2024-04-11 23:19:45,treatment,Desktop,0,0.0
2997,2025-04-06 18:21:41,treatment,Desktop,0,0.0
2998,2025-04-26 21:14:58,control,Mobile,0,0.0
2999,2025-04-20 15:11:04,treatment,Tablet,0,0.0
3000,2025-04-11 03:43:16,treatment,Mobile,0,0.0
3001,2024-05-22 16:24:07,treatment,Mobile,0,0.0
3002,2025-04-27 20:20:25,control,Desktop,0,0.0
3003,2025-03-23 20:28:52,control,Desktop,0,0.0
3004,2025-09-07 05:48:38,control,Mobile,0,0.0
3005,2024-07-21 05:18:45,treatment,Desktop,0,0.0
3006,2025-06-14 18:56:53,control,Desktop,0,0.0
3007,2025-01-30 19:52:11,treatment,Mobile,0,0.0
3008,2025-01-21 21:08:53,control,Mobile,1,39.2
3009,2025-06-21 21:34:01,treatment,Mobile,0,0.0
3010,2025-08-14 16:13:25,treatment,Desktop,0,0.0
3011,2025-06-16 01:22:36,treatment,Mobile,0,0.0
3012,2024-08-13 01:01:18,control,Desktop,0,0.0
3013,2025-05-18 11:45:03,control,Mobile,0,0.0
3014,2024-11-24 22:17:37,control,Desktop,0,0.0
3015,2024-07-29 19:55:33,control,Desktop,0,0.0
3016,2024-09-09 17:34:08,treatment,Desktop,0,0.0
3017,2025-03-01 11:30:04,control,Desktop,0,0.0
3018,2024-09-03 00:17:38,treatment,Desktop,0,0.0
3019,2024-08-26 06:52:32,treatment,Desktop,0,0.0
3020,2024-06-29 19:37:54,treatment,Mobile,0,0.0
3021,2025-06-17 04:21:33,control,Desktop,0,0.0
3022,2024-09-03 19:56:06,control,Desktop,0,0.0
3023,2024-12-28 08:52:49,treatment,Mobile,0,0.0
3024,2024-09-04 08:47:16,treatment,Desktop,0,0.0
3025,2025-04-24 03:30:45,treatment,Desktop,0,0.0
3026,2025-01-14 04:15:23,treatment,Desktop,0,0.0
3027,2024-06-10 17:21:57,treatment,Tablet,0,0.0
3028,2025-02-25 05:07:18,treatment,Mobile,0,0.0
3029,2024-05-29 14:17:22,treatment,Desktop,0,0.0
3030,2024-04-06 07:27:57,treatment,Mobile,0,0.0
3031,2024-12-01 02:12:25,treatment,Mobile,1,5.39
3032,2024-04-24 06:50:29,control,Mobile,0,0.0
3033,2025-08-20 09:02:30,control,Mobile,0,0.0
3034,2025-02-13 15:11:03,treatment,Mobile,0,0.0
3035,2025-08-26 08:52:17,control,Mobile,0,0.0
3036,2024-04-17 06:52:12,control,Mobile,0,0.0
3037,2025-01-08 20:39:22,treatment,Desktop,0,0.0
3038,2024-04-16 02:52:18,treatment,Mobile,0,0.0
3039,2025-03-25 10:47:56,treatment,Desktop,1,242.25
3040,2025-07-02 20:59:16,control,Desktop,0,0.0
3041,2024-04-05 14:28:23,control,Desktop,0,0.0
3042,2024-05-15 12:24:04,control,Desktop,0,0.0
3043,2025-02-10 09:35:35,treatment,Desktop,0,0.0
3044,2025-07-06 13:47:17,treatment,Desktop,0,0.0
3045,2025-03-24 15:52:17,control,Desktop,0,0.0
3046,2025-08-16 19:42:11,treatment,Desktop,0,0.0
3047,2025-06-11 16:40:36,control,Desktop,0,0.0
3048,2024-07-13 18:10:24,control,Desktop,0,0.0
3049,2025-02-01 16:05:45,control,Mobile,0,0.0
3050,2024-10-05 16:50:26,control,Desktop,0,0.0
3051,2025-03-18 23:05:05,treatment,Desktop,0,0.0
3052,2024-07-05 07:11:53,treatment,Mobile,0,0.0
3053,2025-06-18 00:12:45,treatment,Mobile,0,0.0
3054,2025-01-18 01:28:46,control,Mobile,0,0.0
3055,2024-04-05 02:58:35,control,Tablet,0,0.0
3056,2024-09-25 17:27:36,control,Mobile,0,0.0
3057,2025-04-02 10:19:16,treatment,Desktop,0,0.0
3058,2025-06-16 07:48:55,treatment,Desktop,0,0.0
3059,2024-10-15 03:02:00,control,Desktop,0,0.0
3060,2025-08-16 02:40:09,control,Mobile,0,0.0
3061,2024-08-16 17:14:43,treatment,Desktop,0,0.0
3062,2025-03-14 10:20:48,treatment,Mobile,0,0.0
3063,2024-10-15 04:07:40,treatment,Mobile,0,0.0
3064,2024-04-13 17:45:03,treatment,Desktop,0,0.0
3065,2025-03-15 07:10:38,control,Desktop,0,0.0
3066,2024-11-09 16:29:52,control,Desktop,0,0.0
3067,2025-02-26 18:41:17,treatment,Desktop,0,0.0
3068,2025-04-21 00:43:55,control,Tablet,0,0.0
3069,2025-09-04 14:49:32,control,Desktop,0,0.0
3070,2024-12-24 21:51:16,control,Desktop,0,0.0
3071,2025-05-11 02:23:02,control,Desktop,0,0.0
3072,2025-09-14 19:24:26,treatment,Desktop,0,0.0
3073,2024-06-10 18:42:32,control,Desktop,0,0.0
3074,2024-07-21 02:26:15,control,Mobile,0,0.0
3075,2024-10-27 06:09:02,treatment,Mobile,1,61.76
3076,2025-03-23 12:13:46,treatment,Mobile,0,0.0
3077,2024-10-06 05:06:59,treatment,Desktop,0,0.0
3078,2025-07-14 05:20:03,treatment,Desktop,0,0.0
3079,2025-02-06 17:57:15,control,Desktop,0,0.0
3080,2024-09-29 07:50:20,treatment,Mobile,0,0.0
3081,2025-01-22 16:45:43,control,Mobile,0,0.0
3082,2024-05-18 18:48:18,control,Mobile,0,0.0
3083,2025-01-30 19:23:38,treatment,Desktop,0,0.0
3084,2024-07-13 14:41:08,control,Desktop,0,0.0
3085,2024-06-24 02:28:53,treatment,Desktop,0,0.0
3086,2025-07-02 19:51:04,control,Mobile,0,0.0
3087,2024-06-29 23:38:34,treatment,Desktop,0,0.0
3088,2024-12-15 03:43:55,treatment,Desktop,0,0.0
3089,2024-10-09 09:58:38,control,Desktop,0,0.0
3090,2024-08-02 20:14:51,treatment,Desktop,0,0.0
3091,2024-09-15 11:28:13,treatment,Mobile,0,0.0
3092,2025-07-06 14:37:35,control,Tablet,0,0.0
3093,2025-08-23 10:49:55,treatment,Desktop,0,0.0
3094,2025-08-02 14:17:55,treatment,Desktop,0,0.0
3095,2024-10-25 06:30:29,treatment,Mobile,0,0.0
3096,2024-10-06 03:37:19,treatment,Desktop,0,0.0
3097,2025-04-06 03:17:05,control,Desktop,0,0.0
3098,2025-02-24 22:00:12,treatment,Desktop,0,0.0
3099,2025-04-07 22:24:22,control,Tablet,0,0.0
3100,2025-08-25 12:09:54,treatment,Mobile,0,0.0
3101,2025-08-06 04:22:55,control,Mobile,0,0.0
3102,2024-09-26 08:05:35,control,Desktop,0,0.0
3103,2024-04-24 23:08:09,treatment,Mobile,0,0.0
3104,2025-06-13 07:55:26,treatment,Mobile,0,0.0
3105,2025-07-25 20:58:28,control,Tablet,0,0.0
3106,2024-04-13 21:58:29,treatment,Mobile,0,0.0
3107,2024-12-05 12:18:02,control,Desktop,0,0.0
3108,2025-03-14 16:04:22,treatment,Mobile,0,0.0
3109,2025-09-06 12:15:39,treatment,Desktop,0,0.0
3110,2024-05-01 03:02:24,control,Desktop,0,0.0
3111,2024-07-27 17:39:14,treatment,Mobile,0,0.0
3112,2024-12-20 17:14:25,treatment,Mobile,0,0.0
3113,2024-06-02 00:38:48,control,Mobile,0,0.0
3114,2024-11-17 13:10:50,control,Desktop,0,0.0
3115,2024-11-23 01:19:57,control,Mobile,0,0.0
3116,2024-08-29 00:19:57,control,Mobile,0,0.0
3117,2025-02-28 00:36:26,treatment,Desktop,0,0.0
3118,2024-11-30 16:40:42,control,Tablet,1,34.61
3119,2025-05-17 01:47:18,treatment,Mobile,0,0.0
3120,2024-06-03 07:49:45,control,Desktop,0,0.0
3121,2024-07-16 05:15:53,treatment,Mobile,0,0.0
3122,2025-01-18 05:23:49,treatment,Desktop,0,0.0
3123,2024-05-27 20:32:07,treatment,Mobile,0,0.0
3124,2024-04-25 16:03:39,control,Desktop,0,0.0
3125,2024-10-23 15:47:01,control,Mobile,1,39.1
3126,2024-09-16 09:49:32,control,Desktop,0,0.0
3127,2024-11-10 12:37:30,control,Desktop,0,0.0
3128,2025-04-04 08:52:01,control,Mobile,0,0.0
3129,2025-06-09 05:53:06,treatment,Desktop,0,0.0
3130,2025-06-19 04:40:44,control,Mobile,0,0.0
3131,2025-01-01 16:52:20,treatment,Mobile,0,0.0
3132,2025-01-02 03:02:35,treatment,Desktop,0,0.0
3133,2024-12-27 08:20:42,control,Desktop,0,0.0
3134,2024-10-02 18:27:46,control,Desktop,0,0.0
3135,2025-04-23 03:37:30,control,Desktop,0,0.0
3136,2025-07-07 05:05:00,treatment,Desktop,0,0.0
3137,2025-08-07 23:02:12,treatment,Mobile,0,0.0
3138,2025-06-14 00:57:59,control,Desktop,0,0.0
3139,2025-04-15 03:13:47,treatment,Mobile,0,0.0
3140,2024-08-05 02:01:52,control,Tablet,1,70.99
3141,2024-07-17 20:41:07,treatment,Desktop,1,56.59
3142,2024-04-15 10:04:19,treatment,Desktop,0,0.0
3143,2024-07-06 13:57:02,treatment,Desktop,0,0.0
3144,2024-11-20 15:33:42,control,Mobile,0,0.0
3145,2025-06-10 14:54:40,treatment,Desktop,0,0.0
3146,2025-05-18 03:06:29,treatment,Desktop,0,0.0
3147,2025-07-11 11:39:50,treatment,Mobile,1,152.96
3148,2025-05-10 11:39:55,control,Mobile,0,0.0
3149,2024-10-04 05:57:33,control,Mobile,0,0.0
3150,2024-04-16 21:41:16,control,Mobile,0,0.0
3151,2024-12-07 17:00:57,treatment,Mobile,0,0.0
3152,2025-09-08 07:54:25,treatment,Desktop,0,0.0
3153,2025-03-28 11:35:52,treatment,Desktop,0,0.0
3154,2024-11-21 17:06:08,treatment,Desktop,0,0.0
3155,2025-04-17 02:44:39,treatment,Mobile,0,0.0
3156,2024-09-17 00:52:46,treatment,Desktop,0,0.0
3157,2024-06-06 00:48:24,control,Desktop,0,0.0
3158,2024-05-11 07:16:29,control,Mobile,0,0.0
3159,2024-06-07 04:04:07,control,Mobile,0,0.0
3160,2025-01-17 20:19:31,control,Desktop,0,0.0
3161,2024-08-05 21:38:15,treatment,Mobile,0,0.0
3162,2024-09-10 14:47:01,treatment,Desktop,0,0.0
3163,2024-07-23 03:16:46,control,Mobile,0,0.0
3164,2024-08-09 20:41:27,control,Mobile,0,0.0
3165,2024-04-24 02:48:17,treatment,Desktop,0,0.0
3166,2024-11-22 01:51:47,control,Mobile,0,0.0
3167,2024-08-12 03:12:43,control,Desktop,0,0.0
3168,2025-04-15 12:53:16,control,Mobile,0,0.0
3169,2024-12-12 01:31:48,control,Tablet,0,0.0
3170,2024-06-23 09:30:38,treatment,Mobile,0,0.0
3171,2025-01-03 01:01:16,control,Desktop,0,0.0
3172,2025-02-02 00:24:46,treatment,Desktop,1,16.11
3173,2025-08-19 08:57:14,treatment,Mobile,0,0.0
3174,2024-06-03 15:29:44,control,Mobile,0,0.0
3175,2025-06-05 07:01:08,treatment,Mobile,0,0.0
3176,2025-08-06 14:05:21,treatment,Mobile,0,0.0
3177,2024-08-25 19:45:41,treatment,Desktop,0,0.0
3178,2025-01-11 21:02:14,treatment,Desktop,0,0.0
3179,2024-11-29 17:27:52,control,Desktop,0,0.0
3180,2024-11-03 01:40:58,treatment,Desktop,0,0.0
3181,2024-04-26 08:05:12,control,Desktop,0,0.0
3182,2025-06-24 07:13:54,control,Desktop,0,0.0
3183,2024-05-01 05:57:54,control,Mobile,0,0.0
3184,2025-01-17 23:04:55,control,Tablet,0,0.0
3185,2025-09-07 09:46:00,control,Mobile,0,0.0
3186,2025-09-05 01:14:47,control,Desktop,0,0.0
3187,2024-08-16 05:47:57,control,Desktop,0,0.0
3188,2024-08-30 03:31:57,treatment,Desktop,0,0.0
3189,2025-01-15 07:27:55,control,Desktop,0,0.0
3190,2024-03-28 16:20:14,control,Mobile,0,0.0
3191,2025-01-21 20:33:24,treatment,Tablet,0,0.0
3192,2025-01-31 05:03:14,treatment,Mobile,1,28.27
3193,2025-02-16 10:19:12,treatment,Mobile,0,0.0
3194,2025-08-14 11:04:20,treatment,Desktop,0,0.0
3195,2024-04-01 22:39:09,treatment,Desktop,0,0.0
3196,2024-08-19 04:28:15,treatment,Desktop,0,0.0
3197,2024-04-02 02:25:25,treatment,Desktop,0,0.0
3198,2025-03-08 20:21:23,treatment,Desktop,0,0.0
3199,2024-06-21 20:12:17,control,Desktop,0,0.0
3200,2025-05-16 01:16:53,treatment,Desktop,0,0.0
3201,2025-09-15 20:05:51,treatment,Tablet,0,0.0
3202,2025-06-10 19:35:22,treatment,Desktop,0,0.0
3203,2024-08-28 23:54:13,control,Desktop,0,0.0
3204,2025-05-01 12:25:28,treatment,Desktop,0,0.0
3205,2024-06-19 12:46:12,treatment,Desktop,0,0.0
3206,2025-09-14 17:57:14,treatment,Desktop,0,0.0
3207,2025-01-07 02:06:45,control,Desktop,0,0.0
3208,2024-04-25 21:15:46,control,Desktop,0,0.0
3209,2024-11-26 22:28:58,control,Mobile,1,32.75
3210,2024-07-21 21:56:40,control,Desktop,0,0.0
3211,2025-07-25 04:06:34,control,Desktop,0,0.0
3212,2025-03-02 04:05:01,treatment,Desktop,0,0.0
3213,2024-11-03 13:06:09,control,Mobile,0,0.0
3214,2024-11-26 15:37:38,control,Desktop,1,125.2
3215,2024-08-03 23:26:58,control,Mobile,0,0.0
3216,2024-07-14 10:46:54,treatment,Desktop,0,0.0
3217,2024-03-27 15:46:16,control,Desktop,0,0.0
3218,2024-06-25 22:17:24,treatment,Mobile,0,0.0
3219,2024-05-21 10:02:36,control,Desktop,1,195.05
3220,2025-07-16 11:59:14,treatment,Desktop,0,0.0
3221,2025-07-13 19:51:00,control,Mobile,0,0.0
3222,2024-07-21 22:41:51,treatment,Desktop,0,0.0
3223,2024-11-02 19:31:24,treatment,Desktop,0,0.0
3224,2025-01-20 17:15:57,control,Tablet,0,0.0
3225,2024-04-10 06:17:46,control,Desktop,0,0.0
3226,2025-03-17 05:45:18,treatment,Desktop,0,0.0
3227,2024-06-30 02:37:13,control,Tablet,0,0.0
3228,2025-02-03 04:31:04,treatment,Desktop,0,0.0
3229,2025-03-11 07:42:11,treatment,Desktop,0,0.0
3230,2024-12-12 09:04:23,treatment,Desktop,0,0.0
3231,2025-05-10 14:44:14,treatment,Desktop,0,0.0
3232,2025-06-09 11:29:38,control,Mobile,0,0.0
3233,2025-05-24 19:17:29,treatment,Mobile,0,0.0
3234,2024-11-18 09:00:42,treatment,Desktop,0,0.0
3235,2025-05-20 15:03:37,control,Desktop,0,0.0
3236,2025-07-22 08:40:25,treatment,Mobile,0,0.0
3237,2025-05-27 12:18:15,control,Desktop,0,0.0
3238,2025-02-23 09:02:01,treatment,Tablet,0,0.0
3239,2024-09-01 08:34:05,treatment,Desktop,0,0.0
3240,2025-09-04 15:51:57,control,Desktop,0,0.0
3241,2025-06-14 16:03:56,control,Mobile,0,0.0
